Transaction_ID,Date,Customer_ID,Customer_Age,Customer_Gender,Loyalty_Status,Category,Product_Name,Unit_Cost,Unit_Price,Quantity_Sold,Revenue,Total_Cost,Profit,Stock_Remaining,Satisfaction_Score
TXN-12729,2025-03-06,CUST-0434,32,Male,Gold,Beauty & Health,Lotion,8.66,15.35,1,15.35,8.66,6.69,979,9.5
TXN-12896,2025-03-06,CUST-0100,54,Male,Silver,Electronics,Keyboard,107.66,156.53,2,313.06,215.32,97.74,681,6.9
TXN-10737,2025-03-06,CUST-0807,45,Male,Regular,Home & Garden,Bed Sheets,41.27,74.29,10,742.9,412.7,330.2,1788,6.2
TXN-12098,2025-03-06,CUST-0717,53,Male,Regular,Groceries,Apples,18.31,24.59,1,24.59,18.31,6.28,1575,5.8
TXN-14285,2025-03-06,CUST-0029,43,Male,Regular,Clothing,T-Shirt,49.29,89.1,3,267.3,147.87,119.43,404,5.2
TXN-13686,2025-03-06,CUST-0568,34,Female,Regular,Clothing,Hat,3.72,6.93,1,6.93,3.72,3.21,579,5.9
TXN-10877,2025-03-06,CUST-0526,57,Female,Regular,Groceries,Apples,18.31,24.59,1,24.59,18.31,6.28,1695,7.9
TXN-13281,2025-03-06,CUST-0780,41,Male,Regular,Clothing,Sneakers,20.09,39.7,1,39.7,20.09,19.61,559,6.0
TXN-13893,2025-03-06,CUST-0482,44,Female,Silver,Beauty & Health,Lotion,8.66,15.35,4,61.4,34.64,26.76,934,8.2
TXN-11788,2025-03-06,CUST-0581,32,Female,Gold,Home & Garden,Towel,36.45,51.3,2,102.6,72.9,29.7,859,9.3
TXN-13838,2025-03-06,CUST-0462,23,Female,Regular,Beauty & Health,Shampoo,25.11,45.77,1,45.77,25.11,20.66,768,7.3
TXN-13572,2025-03-06,CUST-0146,18,Female,Silver,Beauty & Health,Vitamins,4.16,7.52,5,37.6,20.8,16.8,1071,4.6
TXN-10981,2025-03-06,CUST-0426,51,Female,Silver,Home & Garden,Towel,36.45,51.3,10,513.0,364.5,148.5,914,5.9
TXN-11590,2025-03-06,CUST-0782,28,Female,Regular,Clothing,Jeans,45.05,74.05,1,74.05,45.05,29.0,1598,6.5
TXN-10643,2025-03-06,CUST-0186,18,Male,Gold,Clothing,Hat,3.72,6.93,1,6.93,3.72,3.21,796,8.4
TXN-10916,2025-03-07,CUST-0206,25,Male,Regular,Groceries,Chicken,14.09,25.57,1,25.57,14.09,11.48,1873,8.2
TXN-10458,2025-03-07,CUST-0503,18,Female,Regular,Groceries,Pasta,47.29,56.99,2,113.98,94.58,19.4,1257,6.0
TXN-12053,2025-03-07,CUST-0623,27,Female,Regular,Groceries,Rice,16.47,23.64,1,23.64,16.47,7.17,333,6.7
TXN-12573,2025-03-07,CUST-0717,39,Male,Silver,Beauty & Health,Toothpaste,36.38,71.18,2,142.36,72.76,69.6,649,6.9
TXN-13375,2025-03-07,CUST-0986,36,Female,Silver,Home & Garden,Frying Pan,11.59,15.48,1,15.48,11.59,3.89,1624,6.7
TXN-11674,2025-03-07,CUST-0213,27,Male,Regular,Electronics,Smartwatch,34.96,50.62,1,50.62,34.96,15.66,878,4.1
TXN-14007,2025-03-07,CUST-0473,37,Female,Regular,Home & Garden,Bed Sheets,41.27,74.29,2,148.58,82.54,66.04,1517,3.9
TXN-13710,2025-03-07,CUST-0757,33,Female,Silver,Groceries,Milk,32.13,59.75,1,59.75,32.13,27.62,959,7.3
TXN-12079,2025-03-07,CUST-0963,59,Male,Regular,Electronics,Headphones,49.93,84.43,1,84.43,49.93,34.5,1195,4.4
TXN-13778,2025-03-07,CUST-0814,34,Female,Regular,Home & Garden,Bed Sheets,41.27,74.29,1,74.29,41.27,33.02,1545,7.0
TXN-11243,2025-03-07,CUST-0195,22,Male,Regular,Clothing,Sneakers,20.09,39.7,1,39.7,20.09,19.61,674,4.6
TXN-14897,2025-03-07,CUST-0469,24,Male,Regular,Home & Garden,Towel,36.45,51.3,4,205.2,145.8,59.4,620,6.6
TXN-13890,2025-03-08,CUST-0095,39,Female,Silver,Groceries,Cereal,40.44,66.69,3,200.07,121.32,78.75,457,4.1
TXN-10499,2025-03-08,CUST-0326,23,Female,Regular,Groceries,Eggs,28.33,56.24,1,56.24,28.33,27.91,1667,5.0
TXN-10576,2025-03-08,CUST-0933,22,Female,Silver,Clothing,Jacket,3.47,6.87,1,6.87,3.47,3.4,1500,5.3
TXN-14894,2025-03-08,CUST-0570,24,Female,Regular,Groceries,Apples,18.31,24.59,1,24.59,18.31,6.28,1380,6.6
TXN-14398,2025-03-08,CUST-0533,34,Male,Regular,Beauty & Health,Vitamins,4.16,7.52,1,7.52,4.16,3.36,1022,4.3
TXN-14985,2025-03-08,CUST-0242,46,Male,Silver,Beauty & Health,Shampoo,25.11,45.77,1,45.77,25.11,20.66,694,4.1
TXN-13248,2025-03-08,CUST-0524,36,Female,Regular,Home & Garden,Mug,5.57,9.8,1,9.8,5.57,4.23,664,5.7
TXN-13764,2025-03-08,CUST-0139,36,Male,Regular,Electronics,Smartwatch,34.96,50.62,1,50.62,34.96,15.66,729,6.4
TXN-14353,2025-03-08,CUST-0271,38,Female,Silver,Home & Garden,Frying Pan,11.59,15.48,1,15.48,11.59,3.89,1522,4.8
TXN-11300,2025-03-08,CUST-0822,29,Female,Regular,Groceries,Eggs,28.33,56.24,4,224.96,113.32,111.64,1589,5.7
TXN-10611,2025-03-08,CUST-0245,25,Male,Silver,Home & Garden,Towel,36.45,51.3,5,256.5,182.25,74.25,956,5.2
TXN-11330,2025-03-08,CUST-0638,34,Male,Regular,Groceries,Apples,18.31,24.59,1,24.59,18.31,6.28,1648,6.3
TXN-14001,2025-03-08,CUST-0461,28,Female,Regular,Clothing,Jeans,45.05,74.05,5,370.25,225.25,145.0,1404,6.9
TXN-11802,2025-03-08,CUST-0754,21,Female,Regular,Electronics,USB Drive,123.53,158.32,1,158.32,123.53,34.79,1634,6.6
TXN-12651,2025-03-08,CUST-0154,33,Male,Regular,Beauty & Health,Shampoo,25.11,45.77,5,228.85,125.55,103.3,866,8.1
TXN-10466,2025-03-08,CUST-0377,35,Male,Silver,Beauty & Health,Soap,11.95,23.02,1,23.02,11.95,11.07,1075,6.8
TXN-10298,2025-03-09,CUST-0244,30,Male,Regular,Beauty & Health,Shampoo,25.11,45.77,3,137.31,75.33,61.98,1017,7.5
TXN-11859,2025-03-09,CUST-0546,49,Male,Regular,Electronics,Mouse,41.17,78.14,3,234.42,123.51,110.91,1156,5.1
TXN-11286,2025-03-09,CUST-0558,19,Male,Silver,Groceries,Apples,18.31,24.59,1,24.59,18.31,6.28,1663,5.8
TXN-12257,2025-03-09,CUST-0414,33,Female,Regular,Beauty & Health,Shampoo,25.11,45.77,1,45.77,25.11,20.66,894,5.6
TXN-10091,2025-03-09,CUST-0463,23,Male,Regular,Clothing,Socks,46.78,72.77,5,363.85,233.9,129.95,1297,8.1
TXN-11230,2025-03-09,CUST-0718,49,Female,Silver,Home & Garden,Lamp,30.34,59.03,1,59.03,30.34,28.69,896,8.0
TXN-12670,2025-03-09,CUST-0468,40,Male,Silver,Clothing,Sneakers,20.09,39.7,5,198.5,100.45,98.05,592,8.1
TXN-10322,2025-03-09,CUST-0790,18,Male,Silver,Clothing,Socks,46.78,72.77,2,145.54,93.56,51.98,1280,5.5
TXN-10933,2025-03-09,CUST-0959,34,Female,Regular,Groceries,Eggs,28.33,56.24,1,56.24,28.33,27.91,1628,5.1
TXN-10771,2025-03-09,CUST-0363,41,Female,Gold,Beauty & Health,Shampoo,25.11,45.77,1,45.77,25.11,20.66,988,6.4
TXN-13647,2025-03-09,CUST-0008,21,Male,Regular,Home & Garden,Towel,36.45,51.3,10,513.0,364.5,148.5,708,6.8
TXN-12544,2025-03-09,CUST-0045,34,Male,Regular,Clothing,T-Shirt,49.29,89.1,4,356.4,197.16,159.24,521,6.3
TXN-12379,2025-03-09,CUST-0281,33,Female,Silver,Electronics,Charger,85.78,132.44,1,132.44,85.78,46.66,604,3.5
TXN-10745,2025-03-09,CUST-0860,51,Male,Silver,Groceries,Pasta,47.29,56.99,1,56.99,47.29,9.7,1233,6.8
TXN-13377,2025-03-09,CUST-0381,43,Female,Silver,Clothing,Socks,46.78,72.77,1,72.77,46.78,25.99,1059,6.8
TXN-13654,2025-03-09,CUST-0603,22,Male,Regular,Beauty & Health,Face Wash,9.13,14.22,1,14.22,9.13,5.09,1147,4.4
TXN-13095,2025-03-09,CUST-0713,33,Female,Gold,Home & Garden,Lamp,30.34,59.03,4,236.12,121.36,114.76,726,9.3
TXN-13276,2025-03-09,CUST-0758,35,Female,Regular,Clothing,Socks,46.78,72.77,2,145.54,93.56,51.98,1064,5.4
TXN-13181,2025-03-10,CUST-0326,46,Male,Gold,Clothing,T-Shirt,49.29,89.1,3,267.3,147.87,119.43,463,8.3
TXN-11858,2025-03-10,CUST-0317,39,Male,Regular,Beauty & Health,Shampoo,25.11,45.77,1,45.77,25.11,20.66,936,6.1
TXN-12393,2025-03-10,CUST-0985,30,Male,Silver,Home & Garden,Frying Pan,11.59,15.48,1,15.48,11.59,3.89,1690,5.5
TXN-11122,2025-03-10,CUST-0174,42,Male,Regular,Beauty & Health,Lotion,8.66,15.35,1,15.35,8.66,6.69,1083,3.6
TXN-12433,2025-03-10,CUST-0115,35,Male,Regular,Groceries,Bread,45.02,60.28,1,60.28,45.02,15.26,852,5.4
TXN-10207,2025-03-10,CUST-0284,54,Male,Silver,Groceries,Pasta,47.29,56.99,2,113.98,94.58,19.4,1273,8.0
TXN-14227,2025-03-10,CUST-0079,28,Other,Regular,Groceries,Cereal,40.44,66.69,1,66.69,40.44,26.25,440,4.7
TXN-11423,2025-03-10,CUST-0514,35,Female,Gold,Electronics,Headphones,49.93,84.43,1,84.43,49.93,34.5,1230,6.0
TXN-10048,2025-03-10,CUST-0385,61,Female,Regular,Clothing,Sneakers,20.09,39.7,1,39.7,20.09,19.61,772,6.8
TXN-11543,2025-03-10,CUST-0343,34,Female,Silver,Home & Garden,Mug,5.57,9.8,1,9.8,5.57,4.23,786,4.4
TXN-12440,2025-03-10,CUST-0836,47,Female,Silver,Home & Garden,Bed Sheets,41.27,74.29,1,74.29,41.27,33.02,1657,6.4
TXN-14458,2025-03-10,CUST-0577,30,Male,Regular,Home & Garden,Mug,5.57,9.8,1,9.8,5.57,4.23,583,6.8
TXN-14785,2025-03-10,CUST-0879,48,Other,Gold,Beauty & Health,Face Wash,9.13,14.22,1,14.22,9.13,5.09,1079,6.4
TXN-14638,2025-03-10,CUST-0655,46,Male,Regular,Beauty & Health,Shampoo,25.11,45.77,5,228.85,125.55,103.3,717,7.9
TXN-12717,2025-03-10,CUST-0812,40,Male,Regular,Clothing,T-Shirt,49.29,89.1,1,89.1,49.29,39.81,506,3.3
TXN-14037,2025-03-10,CUST-0282,52,Female,Silver,Home & Garden,Frying Pan,11.59,15.48,5,77.4,57.95,19.45,1555,7.7
TXN-13266,2025-03-11,CUST-0376,51,Male,Regular,Beauty & Health,Shampoo,25.11,45.77,1,45.77,25.11,20.66,817,6.1
TXN-12012,2025-03-11,CUST-0102,37,Female,Regular,Groceries,Chicken,14.09,25.57,3,76.71,42.27,34.44,1825,7.5
TXN-12120,2025-03-11,CUST-0268,41,Male,Regular,Home & Garden,Lamp,30.34,59.03,1,59.03,30.34,28.69,820,4.6
TXN-11691,2025-03-11,CUST-0729,59,Female,Regular,Home & Garden,Frying Pan,11.59,15.48,2,30.96,23.18,7.78,1729,7.7
TXN-11989,2025-03-11,CUST-0861,46,Female,Regular,Groceries,Rice,16.47,23.64,1,23.64,16.47,7.17,335,6.5
TXN-12770,2025-03-11,CUST-0027,23,Male,Regular,Electronics,USB Drive,123.53,158.32,10,1583.2,1235.3,347.9,1542,7.9
TXN-13235,2025-03-11,CUST-0704,32,Male,Silver,Clothing,Sneakers,20.09,39.7,4,158.8,80.36,78.44,565,7.6
TXN-10855,2025-03-11,CUST-0541,42,Male,Silver,Groceries,Cereal,40.44,66.69,2,133.38,80.88,52.5,698,4.3
TXN-12827,2025-03-11,CUST-0816,55,Male,Regular,Electronics,Headphones,49.93,84.43,1,84.43,49.93,34.5,1142,7.1
TXN-13538,2025-03-11,CUST-0396,43,Female,Regular,Clothing,Socks,46.78,72.77,3,218.31,140.34,77.97,1047,6.2
TXN-13098,2025-03-11,CUST-0135,18,Female,Gold,Electronics,Smartwatch,34.96,50.62,2,101.24,69.92,31.32,795,6.9
TXN-11352,2025-03-12,CUST-0851,30,Male,Silver,Home & Garden,Bed Sheets,41.27,74.29,1,74.29,41.27,33.02,1750,7.1
TXN-10075,2025-03-12,CUST-0822,30,Female,Regular,Home & Garden,Frying Pan,11.59,15.48,1,15.48,11.59,3.89,1848,5.4
TXN-13698,2025-03-12,CUST-0482,28,Male,Regular,Electronics,Keyboard,107.66,156.53,4,626.12,430.64,195.48,631,5.3
TXN-13770,2025-03-12,CUST-0966,39,Female,Regular,Home & Garden,Towel,36.45,51.3,1,51.3,36.45,14.85,700,6.0
TXN-13643,2025-03-12,CUST-0718,43,Female,Regular,Groceries,Pasta,47.29,56.99,1,56.99,47.29,9.7,1080,6.9
TXN-14164,2025-03-12,CUST-0926,29,Female,Silver,Beauty & Health,Face Wash,9.13,14.22,1,14.22,9.13,5.09,1098,7.1
TXN-10677,2025-03-12,CUST-0692,20,Female,Regular,Electronics,Charger,85.78,132.44,1,132.44,85.78,46.66,717,5.1
TXN-11192,2025-03-12,CUST-0219,56,Female,Silver,Groceries,Eggs,28.33,56.24,1,56.24,28.33,27.91,1599,4.4
TXN-13374,2025-03-12,CUST-0953,37,Male,Silver,Beauty & Health,Vitamins,4.16,7.52,1,7.52,4.16,3.36,1081,4.8
TXN-14535,2025-03-12,CUST-0531,24,Other,Regular,Home & Garden,Towel,36.45,51.3,2,102.6,72.9,29.7,641,6.5
TXN-14029,2025-03-12,CUST-0101,18,Female,Silver,Groceries,Eggs,28.33,56.24,3,168.72,84.99,83.73,1393,6.0
TXN-12055,2025-03-12,CUST-0048,18,Other,Regular,Groceries,Chicken,14.09,25.57,1,25.57,14.09,11.48,1816,5.2
TXN-14907,2025-03-12,CUST-0558,18,Female,Regular,Groceries,Cereal,40.44,66.69,1,66.69,40.44,26.25,392,6.0
TXN-13672,2025-03-12,CUST-0193,24,Female,Regular,Groceries,Pasta,47.29,56.99,1,56.99,47.29,9.7,1079,7.1
TXN-12686,2025-03-12,CUST-0380,18,Female,Silver,Clothing,Hat,3.72,6.93,2,13.86,7.44,6.42,616,4.8
TXN-11846,2025-03-13,CUST-0556,39,Female,Regular,Electronics,Charger,85.78,132.44,1,132.44,85.78,46.66,643,5.9
TXN-14371,2025-03-13,CUST-0843,31,Female,Silver,Home & Garden,Frying Pan,11.59,15.48,5,77.4,57.95,19.45,1517,6.6
TXN-11484,2025-03-13,CUST-0356,26,Female,Regular,Beauty & Health,Toothpaste,36.38,71.18,4,284.72,145.52,139.2,746,6.8
TXN-12727,2025-03-13,CUST-0004,37,Female,Regular,Groceries,Rice,16.47,23.64,3,70.92,49.41,21.51,285,4.0
TXN-10549,2025-03-13,CUST-0016,41,Male,Silver,Clothing,Jeans,45.05,74.05,10,740.5,450.5,290.0,1660,4.9
TXN-10111,2025-03-13,CUST-0925,44,Male,Silver,Groceries,Chicken,14.09,25.57,1,25.57,14.09,11.48,1918,6.8
TXN-10087,2025-03-13,CUST-0578,21,Female,Regular,Home & Garden,Towel,36.45,51.3,10,513.0,364.5,148.5,1016,8.6
TXN-11317,2025-03-14,CUST-0274,43,Female,Silver,Home & Garden,Mug,5.57,9.8,3,29.4,16.71,12.69,796,6.4
TXN-12278,2025-03-14,CUST-0737,45,Female,Regular,Beauty & Health,Face Wash,9.13,14.22,1,14.22,9.13,5.09,1267,7.5
TXN-14217,2025-03-14,CUST-0680,33,Female,Regular,Groceries,Rice,16.47,23.64,1,23.64,16.47,7.17,178,6.0
TXN-14083,2025-03-14,CUST-0240,43,Female,Silver,Clothing,Jacket,3.47,6.87,2,13.74,6.94,6.8,1192,7.6
TXN-12900,2025-03-14,CUST-0009,40,Female,Regular,Groceries,Pasta,47.29,56.99,4,227.96,189.16,38.8,1124,9.6
TXN-13640,2025-03-14,CUST-0150,40,Male,Regular,Home & Garden,Bed Sheets,41.27,74.29,4,297.16,165.08,132.08,1549,7.7
TXN-11711,2025-03-14,CUST-0472,18,Female,Silver,Home & Garden,Bed Sheets,41.27,74.29,2,148.58,82.54,66.04,1714,5.1
TXN-11523,2025-03-14,CUST-0544,19,Male,Regular,Clothing,Socks,46.78,72.77,1,72.77,46.78,25.99,1194,7.2
TXN-14119,2025-03-14,CUST-0514,45,Male,Regular,Electronics,Mouse,41.17,78.14,3,234.42,123.51,110.91,1032,6.3
TXN-12407,2025-03-14,CUST-0222,18,Male,Regular,Clothing,Sneakers,20.09,39.7,4,158.8,80.36,78.44,617,6.8
TXN-12490,2025-03-14,CUST-0453,18,Female,Regular,Electronics,Headphones,49.93,84.43,1,84.43,49.93,34.5,1175,7.6
TXN-12892,2025-03-14,CUST-0545,49,Male,Silver,Beauty & Health,Soap,11.95,23.02,5,115.1,59.75,55.35,926,9.5
TXN-12574,2025-03-14,CUST-0033,46,Male,Regular,Clothing,Jeans,45.05,74.05,1,74.05,45.05,29.0,1529,6.9
TXN-12359,2025-03-15,CUST-0092,18,Female,Silver,Beauty & Health,Face Wash,9.13,14.22,1,14.22,9.13,5.09,1251,7.4
TXN-12537,2025-03-15,CUST-0576,42,Male,Regular,Home & Garden,Bed Sheets,41.27,74.29,2,148.58,82.54,66.04,1645,6.6
TXN-11447,2025-03-15,CUST-0154,42,Female,Gold,Clothing,T-Shirt,49.29,89.1,1,89.1,49.29,39.81,595,7.2
TXN-14241,2025-03-15,CUST-0914,42,Male,Regular,Clothing,Hat,3.72,6.93,5,34.65,18.6,16.05,540,9.2
TXN-10138,2025-03-15,CUST-0272,23,Female,Regular,Groceries,Rice,16.47,23.64,1,23.64,16.47,7.17,498,5.1
TXN-12151,2025-03-15,CUST-0334,40,Male,Regular,Home & Garden,Lamp,30.34,59.03,4,236.12,121.36,114.76,816,7.6
TXN-11308,2025-03-15,CUST-0329,26,Male,Regular,Electronics,Mouse,41.17,78.14,4,312.56,164.68,147.88,1200,7.5
TXN-10131,2025-03-16,CUST-0794,36,Female,Regular,Beauty & Health,Toothpaste,36.38,71.18,1,71.18,36.38,34.8,837,8.3
TXN-12822,2025-03-16,CUST-0957,37,Female,Silver,Home & Garden,Bed Sheets,41.27,74.29,1,74.29,41.27,33.02,1612,7.4
TXN-13518,2025-03-16,CUST-0127,35,Female,Regular,Groceries,Rice,16.47,23.64,3,70.92,49.41,21.51,232,8.2
TXN-12339,2025-03-16,CUST-0251,54,Other,Gold,Groceries,Apples,18.31,24.59,1,24.59,18.31,6.28,1567,7.1
TXN-11066,2025-03-16,CUST-0471,31,Male,Regular,Clothing,Sneakers,20.09,39.7,2,79.4,40.18,39.22,690,7.6
TXN-12364,2025-03-16,CUST-0515,30,Male,Regular,Clothing,T-Shirt,49.29,89.1,1,89.1,49.29,39.81,528,4.9
TXN-14360,2025-03-16,CUST-0288,18,Female,Regular,Clothing,Jeans,45.05,74.05,1,74.05,45.05,29.0,1381,5.8
TXN-14053,2025-03-16,CUST-0050,34,Female,Regular,Beauty & Health,Face Wash,9.13,14.22,1,14.22,9.13,5.09,1106,4.3
TXN-10884,2025-03-16,CUST-0010,42,Male,Regular,Groceries,Apples,18.31,24.59,1,24.59,18.31,6.28,1694,5.0
TXN-14369,2025-03-17,CUST-0997,28,Female,Regular,Electronics,Smartwatch,34.96,50.62,3,151.86,104.88,46.98,678,6.6
TXN-11206,2025-03-17,CUST-0645,32,Male,Silver,Home & Garden,Lamp,30.34,59.03,5,295.15,151.7,143.45,897,6.4
TXN-13176,2025-03-17,CUST-0089,44,Male,Silver,Clothing,Socks,46.78,72.77,1,72.77,46.78,25.99,1074,6.8
TXN-14593,2025-03-17,CUST-0430,24,Male,Regular,Electronics,USB Drive,123.53,158.32,1,158.32,123.53,34.79,1412,6.2
TXN-13719,2025-03-17,CUST-0845,20,Male,Regular,Home & Garden,Bed Sheets,41.27,74.29,1,74.29,41.27,33.02,1547,6.4
TXN-12467,2025-03-17,CUST-0650,21,Male,Regular,Beauty & Health,Soap,11.95,23.02,3,69.06,35.85,33.21,957,5.5
TXN-13690,2025-03-17,CUST-0799,26,Female,Regular,Groceries,Rice,16.47,23.64,4,94.56,65.88,28.68,217,4.8
TXN-13275,2025-03-17,CUST-0631,41,Female,Regular,Clothing,Sneakers,20.09,39.7,2,79.4,40.18,39.22,560,6.3
TXN-11094,2025-03-17,CUST-0424,28,Female,Silver,Home & Garden,Lamp,30.34,59.03,3,177.09,91.02,86.07,913,6.8
TXN-13141,2025-03-17,CUST-0601,35,Female,Silver,Beauty & Health,Vitamins,4.16,7.52,1,7.52,4.16,3.36,1088,7.8
TXN-14130,2025-03-17,CUST-0751,18,Male,Regular,Beauty & Health,Face Wash,9.13,14.22,5,71.1,45.65,25.45,1099,8.3
TXN-11576,2025-03-17,CUST-0131,44,Female,Regular,Beauty & Health,Toothpaste,36.38,71.18,2,142.36,72.76,69.6,741,4.2
TXN-13700,2025-03-18,CUST-0055,24,Male,Regular,Home & Garden,Lamp,30.34,59.03,1,59.03,30.34,28.69,675,6.0
TXN-11651,2025-03-18,CUST-0899,18,Male,Regular,Beauty & Health,Shampoo,25.11,45.77,4,183.08,100.44,82.64,952,5.1
TXN-10802,2025-03-18,CUST-0953,56,Female,Regular,Beauty & Health,Vitamins,4.16,7.52,1,7.52,4.16,3.36,1309,3.8
TXN-10617,2025-03-18,CUST-0201,32,Male,Regular,Beauty & Health,Face Wash,9.13,14.22,3,42.66,27.39,15.27,1393,5.2
TXN-10338,2025-03-18,CUST-0050,36,Male,Regular,Beauty & Health,Face Wash,9.13,14.22,4,56.88,36.52,20.36,1410,8.9
TXN-10177,2025-03-18,CUST-0304,42,Female,Regular,Groceries,Pasta,47.29,56.99,4,227.96,189.16,38.8,1275,6.1
TXN-11984,2025-03-18,CUST-0892,35,Male,Regular,Electronics,Keyboard,107.66,156.53,1,156.53,107.66,48.87,744,5.0
TXN-12706,2025-03-18,CUST-0831,51,Male,Silver,Clothing,Sneakers,20.09,39.7,2,79.4,40.18,39.22,590,4.6
TXN-13315,2025-03-18,CUST-0251,26,Female,Regular,Groceries,Cereal,40.44,66.69,3,200.07,121.32,78.75,506,7.0
TXN-13932,2025-03-18,CUST-0613,31,Male,Regular,Electronics,Headphones,49.93,84.43,2,168.86,99.86,69.0,1070,4.0
TXN-11542,2025-03-18,CUST-0203,44,Male,Regular,Beauty & Health,Shampoo,25.11,45.77,1,45.77,25.11,20.66,966,6.7
TXN-11586,2025-03-18,CUST-0748,32,Male,Regular,Groceries,Pasta,47.29,56.99,3,170.97,141.87,29.1,1181,7.0
TXN-11635,2025-03-18,CUST-0343,42,Male,Regular,Beauty & Health,Toothpaste,36.38,71.18,2,142.36,72.76,69.6,736,3.8
TXN-13367,2025-03-19,CUST-0059,22,Female,Gold,Groceries,Bread,45.02,60.28,3,180.84,135.06,45.78,718,8.1
TXN-10019,2025-03-19,CUST-0051,55,Female,Regular,Home & Garden,Frying Pan,11.59,15.48,4,61.92,46.36,15.56,1853,8.9
TXN-14051,2025-03-19,CUST-0292,22,Female,Regular,Clothing,Jeans,45.05,74.05,1,74.05,45.05,29.0,1402,7.3
TXN-10309,2025-03-19,CUST-0450,28,Male,Regular,Electronics,Keyboard,107.66,156.53,1,156.53,107.66,48.87,852,5.1
TXN-14526,2025-03-19,CUST-0015,25,Male,Silver,Groceries,Eggs,28.33,56.24,2,112.48,56.66,55.82,1371,6.6
TXN-14678,2025-03-19,CUST-0249,32,Male,Regular,Beauty & Health,Vitamins,4.16,7.52,10,75.2,41.6,33.6,978,7.7
TXN-10156,2025-03-19,CUST-0154,23,Female,Silver,Electronics,Keyboard,107.66,156.53,2,313.06,215.32,97.74,871,4.8
TXN-13776,2025-03-19,CUST-0421,41,Male,Regular,Groceries,Pasta,47.29,56.99,5,284.95,236.45,48.5,1067,6.7
TXN-11301,2025-03-19,CUST-0222,37,Female,Silver,Electronics,Mouse,41.17,78.14,5,390.7,205.85,184.85,1204,7.7
TXN-13207,2025-03-19,CUST-0895,45,Female,Regular,Electronics,Mouse,41.17,78.14,4,312.56,164.68,147.88,1084,7.5
TXN-10079,2025-03-19,CUST-0978,40,Male,Regular,Home & Garden,Bed Sheets,41.27,74.29,3,222.87,123.81,99.06,1849,6.1
TXN-12840,2025-03-19,CUST-0713,33,Other,Regular,Home & Garden,Mug,5.57,9.8,3,29.4,16.71,12.69,698,7.2
TXN-10584,2025-03-19,CUST-0261,42,Male,Silver,Clothing,T-Shirt,49.29,89.1,1,89.1,49.29,39.81,658,3.8
TXN-10943,2025-03-19,CUST-0139,35,Female,Regular,Electronics,Mouse,41.17,78.14,1,78.14,41.17,36.97,1240,6.1
TXN-12208,2025-03-19,CUST-0195,58,Female,Regular,Clothing,T-Shirt,49.29,89.1,4,356.4,197.16,159.24,544,9.8
TXN-10181,2025-03-20,CUST-0210,43,Male,Gold,Electronics,Keyboard,107.66,156.53,1,156.53,107.66,48.87,870,9.5
TXN-11468,2025-03-20,CUST-0604,22,Female,Silver,Clothing,Jeans,45.05,74.05,5,370.25,225.25,145.0,1606,6.2
TXN-10251,2025-03-20,CUST-0339,18,Male,Regular,Home & Garden,Frying Pan,11.59,15.48,4,61.92,46.36,15.56,1835,4.3
TXN-14763,2025-03-20,CUST-0987,18,Female,Silver,Clothing,Socks,46.78,72.77,1,72.77,46.78,25.99,953,4.9
TXN-11570,2025-03-20,CUST-0799,29,Female,Gold,Electronics,Charger,85.78,132.44,1,132.44,85.78,46.66,658,6.7
TXN-12652,2025-03-20,CUST-0807,32,Female,Regular,Clothing,Sneakers,20.09,39.7,2,79.4,40.18,39.22,597,7.7
TXN-13091,2025-03-20,CUST-0742,42,Male,Silver,Home & Garden,Mug,5.57,9.8,1,9.8,5.57,4.23,670,6.9
TXN-12865,2025-03-20,CUST-0841,32,Male,Regular,Home & Garden,Towel,36.45,51.3,1,51.3,36.45,14.85,798,4.3
TXN-13946,2025-03-20,CUST-0573,38,Male,Regular,Clothing,Socks,46.78,72.77,3,218.31,140.34,77.97,1001,4.2
TXN-10813,2025-03-20,CUST-0392,18,Male,Silver,Beauty & Health,Vitamins,4.16,7.52,1,7.52,4.16,3.36,1308,5.0
TXN-11936,2025-03-20,CUST-0210,46,Male,Silver,Home & Garden,Bed Sheets,41.27,74.29,3,222.87,123.81,99.06,1687,4.4
TXN-14930,2025-03-20,CUST-0357,19,Female,Silver,Home & Garden,Lamp,30.34,59.03,5,295.15,151.7,143.45,540,6.2
TXN-13148,2025-03-20,CUST-0183,31,Female,Regular,Beauty & Health,Face Wash,9.13,14.22,2,28.44,18.26,10.18,1178,6.7
TXN-13464,2025-03-20,CUST-0885,41,Male,Regular,Electronics,Keyboard,107.66,156.53,2,313.06,215.32,97.74,649,6.0
TXN-13368,2025-03-20,CUST-0506,37,Male,Silver,Groceries,Cereal,40.44,66.69,2,133.38,80.88,52.5,500,5.0
TXN-14971,2025-03-20,CUST-0798,23,Male,Regular,Clothing,Jeans,45.05,74.05,1,74.05,45.05,29.0,1345,5.3
TXN-13556,2025-03-20,CUST-0084,33,Male,Regular,Clothing,Hat,3.72,6.93,5,34.65,18.6,16.05,584,6.9
TXN-10508,2025-03-20,CUST-0407,48,Other,Regular,Clothing,Jeans,45.05,74.05,1,74.05,45.05,29.0,1675,7.1
TXN-11248,2025-03-20,CUST-0559,37,Female,Silver,Electronics,USB Drive,123.53,158.32,5,791.6,617.65,173.95,1662,5.7
